D:\IMG\center_2022_04_15_17_46_44_572.jpg,D:\IMG\left_2022_04_15_17_46_44_572.jpg,D:\IMG\right_2022_04_15_17_46_44_572.jpg,0,1,0,30.18975
D:\IMG\center_2022_04_15_17_46_44_644.jpg,D:\IMG\left_2022_04_15_17_46_44_644.jpg,D:\IMG\right_2022_04_15_17_46_44_644.jpg,0,1,0,30.19015
D:\IMG\center_2022_04_15_17_46_44_718.jpg,D:\IMG\left_2022_04_15_17_46_44_718.jpg,D:\IMG\right_2022_04_15_17_46_44_718.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_44_791.jpg,D:\IMG\left_2022_04_15_17_46_44_791.jpg,D:\IMG\right_2022_04_15_17_46_44_791.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_44_865.jpg,D:\IMG\left_2022_04_15_17_46_44_865.jpg,D:\IMG\right_2022_04_15_17_46_44_865.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_44_936.jpg,D:\IMG\left_2022_04_15_17_46_44_936.jpg,D:\IMG\right_2022_04_15_17_46_44_936.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_45_004.jpg,D:\IMG\left_2022_04_15_17_46_45_004.jpg,D:\IMG\right_2022_04_15_17_46_45_004.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_45_071.jpg,D:\IMG\left_2022_04_15_17_46_45_071.jpg,D:\IMG\right_2022_04_15_17_46_45_071.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_45_161.jpg,D:\IMG\left_2022_04_15_17_46_45_161.jpg,D:\IMG\right_2022_04_15_17_46_45_161.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_45_247.jpg,D:\IMG\left_2022_04_15_17_46_45_247.jpg,D:\IMG\right_2022_04_15_17_46_45_247.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_45_319.jpg,D:\IMG\left_2022_04_15_17_46_45_319.jpg,D:\IMG\right_2022_04_15_17_46_45_319.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_45_399.jpg,D:\IMG\left_2022_04_15_17_46_45_399.jpg,D:\IMG\right_2022_04_15_17_46_45_399.jpg,-0.05,1,0,30.18972
D:\IMG\center_2022_04_15_17_46_45_473.jpg,D:\IMG\left_2022_04_15_17_46_45_473.jpg,D:\IMG\right_2022_04_15_17_46_45_473.jpg,-0.25,1,0,30.17472
D:\IMG\center_2022_04_15_17_46_45_545.jpg,D:\IMG\left_2022_04_15_17_46_45_545.jpg,D:\IMG\right_2022_04_15_17_46_45_545.jpg,-0.4,1,0,30.1575
D:\IMG\center_2022_04_15_17_46_45_618.jpg,D:\IMG\left_2022_04_15_17_46_45_618.jpg,D:\IMG\right_2022_04_15_17_46_45_618.jpg,0,1,0,30.18896
D:\IMG\center_2022_04_15_17_46_45_688.jpg,D:\IMG\left_2022_04_15_17_46_45_688.jpg,D:\IMG\right_2022_04_15_17_46_45_688.jpg,0,1,0,30.18998
D:\IMG\center_2022_04_15_17_46_45_758.jpg,D:\IMG\left_2022_04_15_17_46_45_758.jpg,D:\IMG\right_2022_04_15_17_46_45_758.jpg,0,1,0,30.19022
D:\IMG\center_2022_04_15_17_46_45_827.jpg,D:\IMG\left_2022_04_15_17_46_45_827.jpg,D:\IMG\right_2022_04_15_17_46_45_827.jpg,0,1,0,30.19025
D:\IMG\center_2022_04_15_17_46_45_895.jpg,D:\IMG\left_2022_04_15_17_46_45_895.jpg,D:\IMG\right_2022_04_15_17_46_45_895.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_45_964.jpg,D:\IMG\left_2022_04_15_17_46_45_964.jpg,D:\IMG\right_2022_04_15_17_46_45_964.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_46_033.jpg,D:\IMG\left_2022_04_15_17_46_46_033.jpg,D:\IMG\right_2022_04_15_17_46_46_033.jpg,0,1,0,30.19032
D:\IMG\center_2022_04_15_17_46_46_101.jpg,D:\IMG\left_2022_04_15_17_46_46_101.jpg,D:\IMG\right_2022_04_15_17_46_46_101.jpg,0.15,1,0,30.18413
D:\IMG\center_2022_04_15_17_46_46_169.jpg,D:\IMG\left_2022_04_15_17_46_46_169.jpg,D:\IMG\right_2022_04_15_17_46_46_169.jpg,0,1,0,30.18967
D:\IMG\center_2022_04_15_17_46_46_237.jpg,D:\IMG\left_2022_04_15_17_46_46_237.jpg,D:\IMG\right_2022_04_15_17_46_46_237.jpg,0,1,0,30.1902
D:\IMG\center_2022_04_15_17_46_46_304.jpg,D:\IMG\left_2022_04_15_17_46_46_304.jpg,D:\IMG\right_2022_04_15_17_46_46_304.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_46_373.jpg,D:\IMG\left_2022_04_15_17_46_46_373.jpg,D:\IMG\right_2022_04_15_17_46_46_373.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_46_442.jpg,D:\IMG\left_2022_04_15_17_46_46_442.jpg,D:\IMG\right_2022_04_15_17_46_46_442.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_46_511.jpg,D:\IMG\left_2022_04_15_17_46_46_511.jpg,D:\IMG\right_2022_04_15_17_46_46_511.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_46_601.jpg,D:\IMG\left_2022_04_15_17_46_46_601.jpg,D:\IMG\right_2022_04_15_17_46_46_601.jpg,0,1,0,30.19033
D:\IMG\center_2022_04_15_17_46_46_672.jpg,D:\IMG\left_2022_04_15_17_46_46_672.jpg,D:\IMG\right_2022_04_15_17_46_46_672.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_46_741.jpg,D:\IMG\left_2022_04_15_17_46_46_741.jpg,D:\IMG\right_2022_04_15_17_46_46_741.jpg,0,1,0,30.19033
D:\IMG\center_2022_04_15_17_46_46_810.jpg,D:\IMG\left_2022_04_15_17_46_46_810.jpg,D:\IMG\right_2022_04_15_17_46_46_810.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_46_879.jpg,D:\IMG\left_2022_04_15_17_46_46_879.jpg,D:\IMG\right_2022_04_15_17_46_46_879.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_46_966.jpg,D:\IMG\left_2022_04_15_17_46_46_966.jpg,D:\IMG\right_2022_04_15_17_46_46_966.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_47_048.jpg,D:\IMG\left_2022_04_15_17_46_47_048.jpg,D:\IMG\right_2022_04_15_17_46_47_048.jpg,0,1,0,30.19033
D:\IMG\center_2022_04_15_17_46_47_133.jpg,D:\IMG\left_2022_04_15_17_46_47_133.jpg,D:\IMG\right_2022_04_15_17_46_47_133.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_47_205.jpg,D:\IMG\left_2022_04_15_17_46_47_205.jpg,D:\IMG\right_2022_04_15_17_46_47_205.jpg,0,1,0,30.19039
D:\IMG\center_2022_04_15_17_46_47_278.jpg,D:\IMG\left_2022_04_15_17_46_47_278.jpg,D:\IMG\right_2022_04_15_17_46_47_278.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_47_345.jpg,D:\IMG\left_2022_04_15_17_46_47_345.jpg,D:\IMG\right_2022_04_15_17_46_47_345.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_47_415.jpg,D:\IMG\left_2022_04_15_17_46_47_415.jpg,D:\IMG\right_2022_04_15_17_46_47_415.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_47_483.jpg,D:\IMG\left_2022_04_15_17_46_47_483.jpg,D:\IMG\right_2022_04_15_17_46_47_483.jpg,0,1,0,30.19057
D:\IMG\center_2022_04_15_17_46_47_573.jpg,D:\IMG\left_2022_04_15_17_46_47_573.jpg,D:\IMG\right_2022_04_15_17_46_47_573.jpg,-0.15,1,0,30.18426
D:\IMG\center_2022_04_15_17_46_47_659.jpg,D:\IMG\left_2022_04_15_17_46_47_659.jpg,D:\IMG\right_2022_04_15_17_46_47_659.jpg,0,1,0,30.19099
D:\IMG\center_2022_04_15_17_46_47_747.jpg,D:\IMG\left_2022_04_15_17_46_47_747.jpg,D:\IMG\right_2022_04_15_17_46_47_747.jpg,0,1,0,30.19015
D:\IMG\center_2022_04_15_17_46_47_813.jpg,D:\IMG\left_2022_04_15_17_46_47_813.jpg,D:\IMG\right_2022_04_15_17_46_47_813.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_47_899.jpg,D:\IMG\left_2022_04_15_17_46_47_899.jpg,D:\IMG\right_2022_04_15_17_46_47_899.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_47_986.jpg,D:\IMG\left_2022_04_15_17_46_47_986.jpg,D:\IMG\right_2022_04_15_17_46_47_986.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_48_069.jpg,D:\IMG\left_2022_04_15_17_46_48_069.jpg,D:\IMG\right_2022_04_15_17_46_48_069.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_48_154.jpg,D:\IMG\left_2022_04_15_17_46_48_154.jpg,D:\IMG\right_2022_04_15_17_46_48_154.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_48_239.jpg,D:\IMG\left_2022_04_15_17_46_48_239.jpg,D:\IMG\right_2022_04_15_17_46_48_239.jpg,-0.1,1,0,30.1877
D:\IMG\center_2022_04_15_17_46_48_325.jpg,D:\IMG\left_2022_04_15_17_46_48_325.jpg,D:\IMG\right_2022_04_15_17_46_48_325.jpg,0,1,0,30.18599
D:\IMG\center_2022_04_15_17_46_48_410.jpg,D:\IMG\left_2022_04_15_17_46_48_410.jpg,D:\IMG\right_2022_04_15_17_46_48_410.jpg,0,1,0,30.19021
D:\IMG\center_2022_04_15_17_46_48_494.jpg,D:\IMG\left_2022_04_15_17_46_48_494.jpg,D:\IMG\right_2022_04_15_17_46_48_494.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_48_582.jpg,D:\IMG\left_2022_04_15_17_46_48_582.jpg,D:\IMG\right_2022_04_15_17_46_48_582.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_48_667.jpg,D:\IMG\left_2022_04_15_17_46_48_667.jpg,D:\IMG\right_2022_04_15_17_46_48_667.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_48_751.jpg,D:\IMG\left_2022_04_15_17_46_48_751.jpg,D:\IMG\right_2022_04_15_17_46_48_751.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_48_836.jpg,D:\IMG\left_2022_04_15_17_46_48_836.jpg,D:\IMG\right_2022_04_15_17_46_48_836.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_48_922.jpg,D:\IMG\left_2022_04_15_17_46_48_922.jpg,D:\IMG\right_2022_04_15_17_46_48_922.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_49_007.jpg,D:\IMG\left_2022_04_15_17_46_49_007.jpg,D:\IMG\right_2022_04_15_17_46_49_007.jpg,-0.05,1,0,30.18992
D:\IMG\center_2022_04_15_17_46_49_092.jpg,D:\IMG\left_2022_04_15_17_46_49_092.jpg,D:\IMG\right_2022_04_15_17_46_49_092.jpg,0,1,0,30.18596
D:\IMG\center_2022_04_15_17_46_49_177.jpg,D:\IMG\left_2022_04_15_17_46_49_177.jpg,D:\IMG\right_2022_04_15_17_46_49_177.jpg,0,1,0,30.18999
D:\IMG\center_2022_04_15_17_46_49_262.jpg,D:\IMG\left_2022_04_15_17_46_49_262.jpg,D:\IMG\right_2022_04_15_17_46_49_262.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_49_346.jpg,D:\IMG\left_2022_04_15_17_46_49_346.jpg,D:\IMG\right_2022_04_15_17_46_49_346.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_49_429.jpg,D:\IMG\left_2022_04_15_17_46_49_429.jpg,D:\IMG\right_2022_04_15_17_46_49_429.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_49_514.jpg,D:\IMG\left_2022_04_15_17_46_49_514.jpg,D:\IMG\right_2022_04_15_17_46_49_514.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_49_598.jpg,D:\IMG\left_2022_04_15_17_46_49_598.jpg,D:\IMG\right_2022_04_15_17_46_49_598.jpg,-0.15,1,0,30.18434
D:\IMG\center_2022_04_15_17_46_49_681.jpg,D:\IMG\left_2022_04_15_17_46_49_681.jpg,D:\IMG\right_2022_04_15_17_46_49_681.jpg,0,1,0,30.19099
D:\IMG\center_2022_04_15_17_46_49_766.jpg,D:\IMG\left_2022_04_15_17_46_49_766.jpg,D:\IMG\right_2022_04_15_17_46_49_766.jpg,0,1,0,30.19017
D:\IMG\center_2022_04_15_17_46_49_849.jpg,D:\IMG\left_2022_04_15_17_46_49_849.jpg,D:\IMG\right_2022_04_15_17_46_49_849.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_49_931.jpg,D:\IMG\left_2022_04_15_17_46_49_931.jpg,D:\IMG\right_2022_04_15_17_46_49_931.jpg,0,1,0,30.19032
D:\IMG\center_2022_04_15_17_46_50_012.jpg,D:\IMG\left_2022_04_15_17_46_50_012.jpg,D:\IMG\right_2022_04_15_17_46_50_012.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_50_096.jpg,D:\IMG\left_2022_04_15_17_46_50_096.jpg,D:\IMG\right_2022_04_15_17_46_50_096.jpg,0,1,0,30.19033
D:\IMG\center_2022_04_15_17_46_50_178.jpg,D:\IMG\left_2022_04_15_17_46_50_178.jpg,D:\IMG\right_2022_04_15_17_46_50_178.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_50_259.jpg,D:\IMG\left_2022_04_15_17_46_50_259.jpg,D:\IMG\right_2022_04_15_17_46_50_259.jpg,0,1,0,30.19024
D:\IMG\center_2022_04_15_17_46_50_341.jpg,D:\IMG\left_2022_04_15_17_46_50_341.jpg,D:\IMG\right_2022_04_15_17_46_50_341.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_50_423.jpg,D:\IMG\left_2022_04_15_17_46_50_423.jpg,D:\IMG\right_2022_04_15_17_46_50_423.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_50_506.jpg,D:\IMG\left_2022_04_15_17_46_50_506.jpg,D:\IMG\right_2022_04_15_17_46_50_506.jpg,-0.2,1,0,30.17985
D:\IMG\center_2022_04_15_17_46_50_588.jpg,D:\IMG\left_2022_04_15_17_46_50_588.jpg,D:\IMG\right_2022_04_15_17_46_50_588.jpg,0,1,0,30.19015
D:\IMG\center_2022_04_15_17_46_50_671.jpg,D:\IMG\left_2022_04_15_17_46_50_671.jpg,D:\IMG\right_2022_04_15_17_46_50_671.jpg,0,1,0,30.19022
D:\IMG\center_2022_04_15_17_46_50_755.jpg,D:\IMG\left_2022_04_15_17_46_50_755.jpg,D:\IMG\right_2022_04_15_17_46_50_755.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_50_837.jpg,D:\IMG\left_2022_04_15_17_46_50_837.jpg,D:\IMG\right_2022_04_15_17_46_50_837.jpg,0,1,0,30.19032
D:\IMG\center_2022_04_15_17_46_50_920.jpg,D:\IMG\left_2022_04_15_17_46_50_920.jpg,D:\IMG\right_2022_04_15_17_46_50_920.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_51_003.jpg,D:\IMG\left_2022_04_15_17_46_51_003.jpg,D:\IMG\right_2022_04_15_17_46_51_003.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_51_083.jpg,D:\IMG\left_2022_04_15_17_46_51_083.jpg,D:\IMG\right_2022_04_15_17_46_51_083.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_51_165.jpg,D:\IMG\left_2022_04_15_17_46_51_165.jpg,D:\IMG\right_2022_04_15_17_46_51_165.jpg,-0.05,1,0,30.18973
D:\IMG\center_2022_04_15_17_46_51_250.jpg,D:\IMG\left_2022_04_15_17_46_51_250.jpg,D:\IMG\right_2022_04_15_17_46_51_250.jpg,0,1,0,30.18575
D:\IMG\center_2022_04_15_17_46_51_333.jpg,D:\IMG\left_2022_04_15_17_46_51_333.jpg,D:\IMG\right_2022_04_15_17_46_51_333.jpg,0,1,0,30.19
D:\IMG\center_2022_04_15_17_46_51_415.jpg,D:\IMG\left_2022_04_15_17_46_51_415.jpg,D:\IMG\right_2022_04_15_17_46_51_415.jpg,0,1,0,30.1902
D:\IMG\center_2022_04_15_17_46_51_498.jpg,D:\IMG\left_2022_04_15_17_46_51_498.jpg,D:\IMG\right_2022_04_15_17_46_51_498.jpg,0,1,0,30.19043
D:\IMG\center_2022_04_15_17_46_51_579.jpg,D:\IMG\left_2022_04_15_17_46_51_579.jpg,D:\IMG\right_2022_04_15_17_46_51_579.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_51_660.jpg,D:\IMG\left_2022_04_15_17_46_51_660.jpg,D:\IMG\right_2022_04_15_17_46_51_660.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_51_739.jpg,D:\IMG\left_2022_04_15_17_46_51_739.jpg,D:\IMG\right_2022_04_15_17_46_51_739.jpg,0,1,0,30.19031
D:\IMG\center_2022_04_15_17_46_51_820.jpg,D:\IMG\left_2022_04_15_17_46_51_820.jpg,D:\IMG\right_2022_04_15_17_46_51_820.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_51_898.jpg,D:\IMG\left_2022_04_15_17_46_51_898.jpg,D:\IMG\right_2022_04_15_17_46_51_898.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_51_979.jpg,D:\IMG\left_2022_04_15_17_46_51_979.jpg,D:\IMG\right_2022_04_15_17_46_51_979.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_52_060.jpg,D:\IMG\left_2022_04_15_17_46_52_060.jpg,D:\IMG\right_2022_04_15_17_46_52_060.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_52_143.jpg,D:\IMG\left_2022_04_15_17_46_52_143.jpg,D:\IMG\right_2022_04_15_17_46_52_143.jpg,-0.1,1,0,30.18766
D:\IMG\center_2022_04_15_17_46_52_223.jpg,D:\IMG\left_2022_04_15_17_46_52_223.jpg,D:\IMG\right_2022_04_15_17_46_52_223.jpg,0,1,0,30.18994
D:\IMG\center_2022_04_15_17_46_52_303.jpg,D:\IMG\left_2022_04_15_17_46_52_303.jpg,D:\IMG\right_2022_04_15_17_46_52_303.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_52_383.jpg,D:\IMG\left_2022_04_15_17_46_52_383.jpg,D:\IMG\right_2022_04_15_17_46_52_383.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_52_468.jpg,D:\IMG\left_2022_04_15_17_46_52_468.jpg,D:\IMG\right_2022_04_15_17_46_52_468.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_52_547.jpg,D:\IMG\left_2022_04_15_17_46_52_547.jpg,D:\IMG\right_2022_04_15_17_46_52_547.jpg,-0.15,1,0,30.18438
D:\IMG\center_2022_04_15_17_46_52_629.jpg,D:\IMG\left_2022_04_15_17_46_52_629.jpg,D:\IMG\right_2022_04_15_17_46_52_629.jpg,-0.35,1,0,30.16348
D:\IMG\center_2022_04_15_17_46_52_710.jpg,D:\IMG\left_2022_04_15_17_46_52_710.jpg,D:\IMG\right_2022_04_15_17_46_52_710.jpg,0,1,0,30.18946
D:\IMG\center_2022_04_15_17_46_52_791.jpg,D:\IMG\left_2022_04_15_17_46_52_791.jpg,D:\IMG\right_2022_04_15_17_46_52_791.jpg,0,1,0,30.19009
D:\IMG\center_2022_04_15_17_46_52_872.jpg,D:\IMG\left_2022_04_15_17_46_52_872.jpg,D:\IMG\right_2022_04_15_17_46_52_872.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_52_953.jpg,D:\IMG\left_2022_04_15_17_46_52_953.jpg,D:\IMG\right_2022_04_15_17_46_52_953.jpg,-0.05,1,0,30.18989
D:\IMG\center_2022_04_15_17_46_53_034.jpg,D:\IMG\left_2022_04_15_17_46_53_034.jpg,D:\IMG\right_2022_04_15_17_46_53_034.jpg,-0.25,1,0,30.17549
D:\IMG\center_2022_04_15_17_46_53_115.jpg,D:\IMG\left_2022_04_15_17_46_53_115.jpg,D:\IMG\right_2022_04_15_17_46_53_115.jpg,0,1,0,30.18996
D:\IMG\center_2022_04_15_17_46_53_195.jpg,D:\IMG\left_2022_04_15_17_46_53_195.jpg,D:\IMG\right_2022_04_15_17_46_53_195.jpg,0,1,0,30.18987
D:\IMG\center_2022_04_15_17_46_53_275.jpg,D:\IMG\left_2022_04_15_17_46_53_275.jpg,D:\IMG\right_2022_04_15_17_46_53_275.jpg,0,1,0,30.19023
D:\IMG\center_2022_04_15_17_46_53_354.jpg,D:\IMG\left_2022_04_15_17_46_53_354.jpg,D:\IMG\right_2022_04_15_17_46_53_354.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_53_431.jpg,D:\IMG\left_2022_04_15_17_46_53_431.jpg,D:\IMG\right_2022_04_15_17_46_53_431.jpg,0,1,0,30.19025
D:\IMG\center_2022_04_15_17_46_53_509.jpg,D:\IMG\left_2022_04_15_17_46_53_509.jpg,D:\IMG\right_2022_04_15_17_46_53_509.jpg,0,1,0,30.19019
D:\IMG\center_2022_04_15_17_46_53_587.jpg,D:\IMG\left_2022_04_15_17_46_53_587.jpg,D:\IMG\right_2022_04_15_17_46_53_587.jpg,0,1,0,30.19026
D:\IMG\center_2022_04_15_17_46_53_663.jpg,D:\IMG\left_2022_04_15_17_46_53_663.jpg,D:\IMG\right_2022_04_15_17_46_53_663.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_53_741.jpg,D:\IMG\left_2022_04_15_17_46_53_741.jpg,D:\IMG\right_2022_04_15_17_46_53_741.jpg,0,1,0,30.19005
D:\IMG\center_2022_04_15_17_46_53_819.jpg,D:\IMG\left_2022_04_15_17_46_53_819.jpg,D:\IMG\right_2022_04_15_17_46_53_819.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_53_896.jpg,D:\IMG\left_2022_04_15_17_46_53_896.jpg,D:\IMG\right_2022_04_15_17_46_53_896.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_53_972.jpg,D:\IMG\left_2022_04_15_17_46_53_972.jpg,D:\IMG\right_2022_04_15_17_46_53_972.jpg,-0.1,1,0,30.18764
D:\IMG\center_2022_04_15_17_46_54_049.jpg,D:\IMG\left_2022_04_15_17_46_54_049.jpg,D:\IMG\right_2022_04_15_17_46_54_049.jpg,-0.3,1,0,30.16928
D:\IMG\center_2022_04_15_17_46_54_125.jpg,D:\IMG\left_2022_04_15_17_46_54_125.jpg,D:\IMG\right_2022_04_15_17_46_54_125.jpg,0,1,0,30.18881
D:\IMG\center_2022_04_15_17_46_54_202.jpg,D:\IMG\left_2022_04_15_17_46_54_202.jpg,D:\IMG\right_2022_04_15_17_46_54_202.jpg,0,1,0,30.19011
D:\IMG\center_2022_04_15_17_46_54_278.jpg,D:\IMG\left_2022_04_15_17_46_54_278.jpg,D:\IMG\right_2022_04_15_17_46_54_278.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_54_353.jpg,D:\IMG\left_2022_04_15_17_46_54_353.jpg,D:\IMG\right_2022_04_15_17_46_54_353.jpg,-0.15,1,0,30.18512
D:\IMG\center_2022_04_15_17_46_54_429.jpg,D:\IMG\left_2022_04_15_17_46_54_429.jpg,D:\IMG\right_2022_04_15_17_46_54_429.jpg,-0.35,1,0,30.16434
D:\IMG\center_2022_04_15_17_46_54_505.jpg,D:\IMG\left_2022_04_15_17_46_54_505.jpg,D:\IMG\right_2022_04_15_17_46_54_505.jpg,0,1,0,30.18827
D:\IMG\center_2022_04_15_17_46_54_578.jpg,D:\IMG\left_2022_04_15_17_46_54_578.jpg,D:\IMG\right_2022_04_15_17_46_54_578.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_54_651.jpg,D:\IMG\left_2022_04_15_17_46_54_651.jpg,D:\IMG\right_2022_04_15_17_46_54_651.jpg,0,1,0,30.19029
D:\IMG\center_2022_04_15_17_46_54_725.jpg,D:\IMG\left_2022_04_15_17_46_54_725.jpg,D:\IMG\right_2022_04_15_17_46_54_725.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_54_798.jpg,D:\IMG\left_2022_04_15_17_46_54_798.jpg,D:\IMG\right_2022_04_15_17_46_54_798.jpg,0,1,0,30.19063
D:\IMG\center_2022_04_15_17_46_54_872.jpg,D:\IMG\left_2022_04_15_17_46_54_872.jpg,D:\IMG\right_2022_04_15_17_46_54_872.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_54_946.jpg,D:\IMG\left_2022_04_15_17_46_54_946.jpg,D:\IMG\right_2022_04_15_17_46_54_946.jpg,0,1,0,30.19027
D:\IMG\center_2022_04_15_17_46_55_020.jpg,D:\IMG\left_2022_04_15_17_46_55_020.jpg,D:\IMG\right_2022_04_15_17_46_55_020.jpg,0,1,0,30.1903
D:\IMG\center_2022_04_15_17_46_55_096.jpg,D:\IMG\left_2022_04_15_17_46_55_096.jpg,D:\IMG\right_2022_04_15_17_46_55_096.jpg,0,1,0,30.19033
D:\IMG\center_2022_04_15_17_46_55_169.jpg,D:\IMG\left_2022_04_15_17_46_55_169.jpg,D:\IMG\right_2022_04_15_17_46_55_169.jpg,0,1,0,30.19028
D:\IMG\center_2022_04_15_17_46_55_242.jpg,D:\IMG\left_2022_04_15_17_46_55_242.jpg,D:\IMG\right_2022_04_15_17_46_55_242.jpg,-0.05,1,0,30.18972
D:\IMG\center_2022_04_15_17_46_55_314.jpg,D:\IMG\left_2022_04_15_17_46_55_314.jpg,D:\IMG\right_2022_04_15_17_46_55_314.jpg,-0.25,1,0,30.17476
D:\IMG\center_2022_04_15_17_46_55_386.jpg,D:\IMG\left_2022_04_15_17_46_55_386.jpg,D:\IMG\right_2022_04_15_17_46_55_386.jpg,0,1,0,30.19072
D:\IMG\center_2022_04_15_17_46_55_460.jpg,D:\IMG\left_2022_04_15_17_46_55_460.jpg,D:\IMG\right_2022_04_15_17_46_55_460.jpg,0,1,0,30.19005
D:\IMG\center_2022_04_15_17_46_55_532.jpg,D:\IMG\left_2022_04_15_17_46_55_532.jpg,D:\IMG\right_2022_04_15_17_46_55_532.jpg,0,1,0,30.19013
D:\IMG\center_2022_04_15_17_46_55_605.jpg,D:\IMG\left_2022_04_15_17_46_55_605.jpg,D:\IMG\right_2022_04_15_17_46_55_605.jpg,0,1,0,30.19017
D:\IMG\center_2022_04_15_17_46_55_679.jpg,D:\IMG\left_2022_04_15_17_46_55_679.jpg,D:\IMG\right_2022_04_15_17_46_55_679.jpg,-0.05,1,0,30.18982
D:\IMG\center_2022_04_15_17_46_55_750.jpg,D:\IMG\left_2022_04_15_17_46_55_750.jpg,D:\IMG\right_2022_04_15_17_46_55_750.jpg,-0.25,1,0,30.17482
D:\IMG\center_2022_04_15_17_46_55_823.jpg,D:\IMG\left_2022_04_15_17_46_55_823.jpg,D:\IMG\right_2022_04_15_17_46_55_823.jpg,0,1,0,30.19058
D:\IMG\center_2022_04_15_17_46_55_895.jpg,D:\IMG\left_2022_04_15_17_46_55_895.jpg,D:\IMG\right_2022_04_15_17_46_55_895.jpg,0,1,0,30.19002
